品番,重複,商品ID,削除,商品名,URL,watch,access,ブランド名,ブランド名（カナ）,ブランド名（英語）,ブランドID
1475,,AeNGxs3XcfVMCC3WefkGfY,,1475 sugar nine シュガーナイン キャバクラ ドレス,https://item.fril.jp/0b63a6fe7d93fae585833d1bbc0dc60d,1,18,JEWELS,ジュエルズ,JEWELS,gDHth9rQCR75WbMLbVgQdJ
1441,,M4QUeq4iJF9bhM8YeayCZf,,1441 GLAMOROUS by Andy グラマラスバイアンディ,https://item.fril.jp/d3d028617a7dec71132b6088ca7b9cdc,1,23,Andy,アンディ,Andy,ivXuyumG4x5SdzKFYNM4XA
1401,,9JX8PP5FuZhbGc76mZVhTJ,,1401 ROBE de FLEURS ローブドフルール セットアップドレス,https://item.fril.jp/0e02f75417ee4a2dcec967fa348108eb,3,38,ROBE de FLEURS,ローブドフルール,ROBE de FLEURS,eYdcGJ4ebibmdNzf7ktdqj
1375,,rFbK8sHEjmMHc8pCHsbTAd,,1375 キャバクラ ドレス ニットワンピース 総柄 リボン ノースリーブ,https://item.fril.jp/219d80023ae07b5d31012c50acffc153,0,34,SHEIN,シーイン,SHEIN,AwYzSfjyXRftUmvDBPibZ
1374,,4TsM7hhgGHc7XsoRaLnKWM,,1374 キャバクラ ドレス サイドウエストカット ツイードラメ キラキラ,https://item.fril.jp/7cec561d02f55498f54c53667bd96c98,3,33,,,,
1370,,wPHAv9VB9V295QjMMRWZUa,,1370 キャバクラ ドレス ストーン 半袖ワンピース ミニ キャバドレス S,https://item.fril.jp/14aeca3da209820689aa0df883544d67,0,16,,,,
1369,,yRMJZHgnpd7jNTuYxFyZ57,,1369 DEA by ROBE de FLEURS,https://item.fril.jp/c8c42ea6ee5c42956eeb5831edcbe7e4,2,21,ROBE de FLEURS,ローブドフルール,ROBE de FLEURS,eYdcGJ4ebibmdNzf7ktdqj
1368,,j7j9ubwPxFh7GsZpveTpzM,,1368 COMMON UNIQUE コモンユニーク 小花柄 ニットワンピース,https://item.fril.jp/ecea23423337557e43d3914b9e8f1113,0,17,,,,
1366,,mUijD3ZvGjcYpKhC4n8cyU,,1366 cherrykeke キャバクラ ドレス 総レース タイト ミニ,https://item.fril.jp/5bd8c2c7d4f7131f7f3ace7ed76ae9b5,0,22,,,,
1275,,xbw6z8miYapAPuzNeukPjn,,1275 GLAMOROUS by Andy グラマラスバイアンディ,https://item.fril.jp/101dd3e529b9a2255b75890c7d69db08,2,36,Andy,アンディ,Andy,ivXuyumG4x5SdzKFYNM4XA
1227,,e9c9hBKLxiJLNab58cpK7S,,1227 BayBClub ベイビークラブ キャバクラ ドレス キャミドレス,https://item.fril.jp/36314ca1dae359ff0179ca4ff72551fd,0,21,BayBClub,ベイビークラブ,BayBClub,GL3FbnhCVVnehHb3oiNJqm
1199,,rMomuDYqDfGew7xSpdXGj9,,1199 Love Rich ラブリッチ キャバクラ ドレス ツイードラメ,https://item.fril.jp/201693d7140674e481b839b115f09687,1,24,,,,
1195,,mYJ64x6zeCFKpgtpEqFbUc,,1195 ROBE de FLEURS ローブドフルール キャバクラ ドレス,https://item.fril.jp/70ad876fc117980b2cf6b20174170f90,0,31,ROBE de FLEURS,ローブドフルール,ROBE de FLEURS,eYdcGJ4ebibmdNzf7ktdqj
1167,,qmsLnd5Kt9yLQhPy2rCvom,,1167 Andy アンディ キャバクラ ドレス 総レース ノースリーブ,https://item.fril.jp/101dad48ce20b9f5184da0b75e50b411,3,59,Andy,アンディ,Andy,ivXuyumG4x5SdzKFYNM4XA
1148,,dBm9vra3dytuCTdsHmBKaj,,1148 キャバクラ ドレス デビルコスチューム 3点セット コスプレ 仮装,https://item.fril.jp/ff0279f7b65959064cb56f87a7067c38,0,21,,,,
1146,,vk2Cm7arQDw6CsFbQq7oVi,,1146 SATURDAY CLUB サタデークラブ キャバクラ ドレス,https://item.fril.jp/417c4676e56f17a277528f1d6f3da57b,0,19,,,,
1130,,25ERPQoknPN9kP4itFQDg,,1130 AR ANGELR エンジェルアール キャバクラ ドレス,https://item.fril.jp/8814452a08f9537ea3ed206d5eeca0f6,0,26,AngelR,エンジェルアール,AngelR,58iAExviYX2Cug3uZuYi7d
1129,,G8NQ2oXHNhguVuY8vgG7VZ,,1129 And アンディ キャバクラ ドレス レース フリル ノースリーブ,https://item.fril.jp/d1acb5d160478aee56fe133237424566,0,38,Andy,アンディ,Andy,ivXuyumG4x5SdzKFYNM4XA
1100,,94ug87GqauzctczDeoUv6A,,1100 LIPSY LONDON リプシーロンドン キャバクラ ドレス 刺繍,https://item.fril.jp/7265b2c6f395bea4ff95f255c1a2421f,1,29,LIPSY LONDON,リプシーロンドン,LIPSY LONDON,sKLywZGhKy4tE5ZH7F36cj
1067,,x7ADjf8fhtzcFCsvBixptc,,1067 an アン Andy アンディ キャバクラ ドレス ツイードラメ,https://item.fril.jp/4a102e84e0b05c33fc82acc72a512ad9,1,34,Andy,アンディ,Andy,ivXuyumG4x5SdzKFYNM4XA
1037,,soicS6jhga6oxxhyaNyunj,,1037 an アン Andy アンディ キャバクラ ドレス 千鳥柄,https://item.fril.jp/c0d594eb055a2214023127f83145a307,1,17,Andy,アンディ,Andy,ivXuyumG4x5SdzKFYNM4XA
1031,,PREsUpoxWVuJgb9kehn2qB,,1031 タグ付き GLAMOROUS by Andy グラマラスバイアンディ,https://item.fril.jp/bdd34a6209968d9c14455f03a5107c7f,0,23,Andy,アンディ,Andy,ivXuyumG4x5SdzKFYNM4XA
1011,,fDN9saAhWWDHVoGeQQxyxN,,1011 an アン Andy アンディ キャバクラ ドレス リボン タイト,https://item.fril.jp/82a9f1ad2072734ec8e76ce639f8102d,1,24,an,アン,an,wTeuTUq5a5wHQhXnSztosh
970,,ZY8CkF2FeFvDUZ6ounMUA5,,970 Andy アンディ キャバクラ ドレス 総レース タイト ミニ,https://item.fril.jp/4b398c38c9d9dc2976d364dd3e24b324,0,26,Andy,アンディ,Andy,ivXuyumG4x5SdzKFYNM4XA
952,,ixz9aXhzTNinnrcgiC8788,,952 JEWELS ジュエルズ キャバクラ ドレス ツイードラメ,https://item.fril.jp/c91bd2612273e1d33d6fa74357f847b3,1,23,JEWELS,ジュエルズ,JEWELS,gDHth9rQCR75WbMLbVgQdJ
899,,KPj5adxJQRdunqBeoy9Sy6,,899 ROBE de FLEURS Glossy ローブドフルール,https://item.fril.jp/415b307405cdf93e5016c0f6c020bac6,1,37,ROBE de FLEURS,ローブドフルール,ROBE de FLEURS,eYdcGJ4ebibmdNzf7ktdqj
863,,tgkRWdFG8htvrdB9rbaVCZ,,863 an アン Andy アンディ キャバクラ ドレス キャバドレス,https://item.fril.jp/e7f66620cf402f48668ffe5ac89e0122,0,19,Andy,アンディ,Andy,ivXuyumG4x5SdzKFYNM4XA
858,,5826UyxiihqVfXXPPPEyXe,,858 Andy アンディ キャバドレス レース タイト ミニ S,https://item.fril.jp/caf4bfbc60047d6407261b3b500292a5,0,32,Andy,アンディ,Andy,ivXuyumG4x5SdzKFYNM4XA
740,,DXrWMBCmtjFvQUhQgXbCdZ,,740 dazzy store デイジーストア キャバドレス 刺繍 フラワー,https://item.fril.jp/762c877f2e4ee42c1de9663824a50670,1,40,dazzy store,デイジーストア,dazzy store,ssfhr9TUD5oqpx8gtF6PTd
735,,ndgjHRF5XeWbso34dhJNn8,,735 dazzy store デイジーストア キャバドレス 総レース タイト,https://item.fril.jp/8cd7fa67ea9d9bec8fd67854108418b7,0,39,dazzy store,デイジーストア,dazzy store,ssfhr9TUD5oqpx8gtF6PTd
734,,o57aM2989EcvTbdotP7AeY,,734 suger nine キャバドレス ファー リボン フレア,https://item.fril.jp/3cca8e76879abb7fae7ac9ec39aa2b8d,0,32,,,,
728,,Wkg85q8iUVC6yDbQvposN3,,728 JEWELS ジュエルズ キャバドレス ツイード マーメイド タイト,https://item.fril.jp/dc4fea5936b3b4e0ab21bdadcde52da3,1,27,JEWELS,ジュエルズ,JEWELS,gDHth9rQCR75WbMLbVgQdJ
723,,K8sxxmQhfaVcoRCvebtB8R,,723 ROBE de FLEURS ローブドフルール キャバドレス ビジュー,https://item.fril.jp/d10aa7654d15242c44955436009c3693,0,42,ROBE de FLEURS,ローブドフルール,ROBE de FLEURS,eYdcGJ4ebibmdNzf7ktdqj
714,,8xa9gmPXHuahpzKvFELtma,,714 an アン キャバドレス ツイードラメ ゴールドチェックノースリーブ,https://item.fril.jp/abd770347b39dec0a24b8a5627311176,4,48,an,アン,an,wTeuTUq5a5wHQhXnSztosh
